user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
287985460	0.0131	0.0546	0.0023	0.93	0.9996	0.0004	0.0001	0.9999
3207723184	0.0346	0.8761	0.0008	0.0884	0.0002	0.9998	0.0002	0.9998
1414204058	0.0022	0.9937	0.0002	0.0039	0.0001	0.9999	0.0004	0.9996
22136101	0.006	0.0096	0.0153	0.969	0.0107	0.9893	0.7337	0.2663
194704550	0.6107	0.1163	0.2322	0.0407	0.996	0.004	0.0006	0.9994
98149373	0.5119	0.053	0.2572	0.1779	0.0043	0.9957	0.0029	0.9971
974030256	0	0.0002	0	0.9997	0.0002	0.9998	0.0016	0.9984
841105336090124288	0.0001	0.0003	0.0001	0.9995	0.0002	0.9998	0.0003	0.9997
2573152002	0.072	0.1078	0.0249	0.7952	0.2345	0.7655	0.8762	0.1238
348044335	0.1699	0.2117	0.0801	0.5383	0.2699	0.7301	0.9576	0.0424
908927587862200321	0.9783	0.0147	0.0037	0.0033	0.9989	0.0011	0	1
53555564	0.0085	0.9912	0.0002	0.0002	0.995	0.005	0.0001	0.9999
119953279	0.0145	0.0315	0.0033	0.9507	0.0009	0.9991	0	1
208377762	0.1458	0.0694	0.7429	0.0418	0.012	0.988	0.9488	0.0512
558909188	0	0.0001	0	0.9999	0.0003	0.9997	0.0131	0.9869
434046969	0.5	0.4059	0.0295	0.0646	0.0071	0.9929	0.0003	0.9997
809257446	0.1139	0.8385	0.0057	0.0419	0.0008	0.9992	0.0001	0.9999
2727509571	0.1067	0.0224	0.0856	0.7852	0.0195	0.9805	0.0335	0.9665
599579553	0.0177	0.0072	0.0068	0.9684	0.0114	0.9886	0.8886	0.1114
14240610	0.5494	0.1717	0.2666	0.0123	0.0557	0.9443	0	1
296553576	0.0025	0.0104	0.0044	0.9827	0.0149	0.9851	0.0135	0.9865
381014983	0.1696	0.5169	0.0134	0.3001	0.0128	0.9872	0.0002	0.9998
1026848564868251648	0.0209	0.0227	0.0058	0.9506	0.9676	0.0324	0.6869	0.3131
563112853	0.9599	0.0126	0.0255	0.002	0.9839	0.0161	0	1
475163119	0.5788	0.0014	0.4194	0.0004	0.9958	0.0042	0	1
20285868	0.0163	0.048	0.0074	0.9284	0.0025	0.9975	0.0009	0.9991
196676353	0.0543	0.8503	0.0031	0.0923	0.0004	0.9996	0.0002	0.9998
56604340	0	0	0	0.9999	0.0003	0.9997	0.0003	0.9997
31159047	0.2739	0.4551	0.0636	0.2074	0.0006	0.9994	0.0549	0.9451
808932103	0.3743	0.5982	0.0232	0.0043	0.9999	0.0001	0.0002	0.9998
2604056828	0.3812	0.5731	0.0286	0.0171	0.0007	0.9993	0	1
37172223	0.4648	0.0534	0.3993	0.0826	0.0026	0.9974	0.0011	0.9989
36133979	0.8359	0.0195	0.1433	0.0012	0.9805	0.0195	0	1
19367750	0.0043	0.9926	0	0.0031	0.0064	0.9936	0	1
418248523	0.1853	0.0236	0.7862	0.0049	0.9847	0.0153	0.0013	0.9987
136013518	0.7331	0.0208	0.215	0.0311	0.8039	0.1961	0	1
1281712302	0.0128	0.035	0.0233	0.9289	0.004	0.996	0.404	0.596
261971939	0.0243	0.0414	0.0126	0.9218	0.9195	0.0805	0.0009	0.9991
281610746	0.1209	0.2264	0.0336	0.6191	0.9961	0.0039	0.0006	0.9994
17092829	0.3308	0.592	0.0008	0.0763	0.9971	0.0029	0	1
36808364	0.8224	0.0086	0.1638	0.0053	0.9665	0.0335	0	1
14517899	0.0034	0.9863	0.0004	0.01	0.9999	0.0001	0.0261	0.9739
1870098780	0.0006	0.9993	0	0.0001	0.8442	0.1558	0.0001	0.9999
24962803	0.0045	0.0319	0.0005	0.9632	0.9231	0.0769	0.0004	0.9996
720430112	0.0396	0.0162	0.0031	0.941	0.0001	0.9999	0.0001	0.9999
14258796	0.0042	0.0043	0.0002	0.9913	0.0001	0.9999	0.0005	0.9995
124871071	0.0639	0.8762	0.0047	0.0551	0.0005	0.9995	0	1
2371439258	0.013	0.0429	0.0026	0.9415	0.0069	0.9931	0.8559	0.1441
19879283	0.1367	0.8423	0.0089	0.012	0.7127	0.2873	0.0008	0.9992
453723396	0.5375	0.0708	0.3752	0.0165	0.0367	0.9633	0.0002	0.9998
35161870	0.0417	0.1104	0.0146	0.8333	0.9986	0.0014	0.0009	0.9991
109291343	0.996	0.0011	0.0028	0.0001	0.9975	0.0025	0	1
141801084	0.0546	0.9343	0.0059	0.0052	0.0011	0.9989	0.0518	0.9482
37929315	0.0002	0.0001	0.0001	0.9995	0.0017	0.9983	0.0007	0.9993
2565738428	0.8899	0.0776	0.0064	0.0262	0.0027	0.9973	0	1
377347098	0.0028	0.0193	0.0021	0.9758	0.9968	0.0032	0.0004	0.9996
55911250	0.155	0.6939	0.0239	0.1272	0.999	0.001	0	1
66050804	0.0874	0.0048	0.9057	0.0021	0.0216	0.9784	0	1
464114914	0.0157	0.0513	0.0005	0.9325	0.9957	0.0043	0.0006	0.9994
17374154	0.0538	0.9144	0.0062	0.0256	0.0005	0.9995	0	1
1368487663	0.0038	0.9938	0.0006	0.0018	0.0011	0.9989	0	1
7082982	0.0011	0.0019	0.0002	0.9969	0.0001	0.9999	0.0022	0.9978
26842197	0.1425	0.8531	0.0008	0.0035	0.9901	0.0099	0.0001	0.9999
19606069	0.0061	0.9902	0.001	0.0027	0.9954	0.0046	0	1
175925311	0.042	0.3011	0.0167	0.6402	0.9975	0.0025	0	1
141372309	0.0002	0.0004	0.0002	0.9992	0.0008	0.9992	0.0031	0.9969
262545759	0.2679	0.697	0.0107	0.0244	0.0013	0.9987	0	1
801848160234733572	0.066	0.0831	0.122	0.7289	0.1837	0.8163	0.5368	0.4632
952399735314268160	0.2102	0.0477	0.1074	0.6347	0.3357	0.6643	0.0003	0.9997
187012572	0.0265	0.0068	0.0046	0.9621	0.9808	0.0192	0.0002	0.9998
17161553	0.0003	0.001	0	0.9986	0.0007	0.9993	0.0001	0.9999
982864681667670016	0.0233	0.183	0.0055	0.7883	0.9978	0.0022	0.0327	0.9673
430013963	0.5177	0.3619	0.1028	0.0177	0.348	0.652	0.001	0.999
17552223	0.0103	0.0325	0.0026	0.9546	0.0016	0.9984	0.003	0.997
36815303	0.0668	0.1645	0.006	0.7626	0.0047	0.9953	0.0001	0.9999
929972286140100608	0.6422	0.0562	0.2872	0.0144	0.3264	0.6736	0.0002	0.9998
222748200	0.5361	0.2121	0.2216	0.0301	0.0945	0.9055	0.0517	0.9483
8694772	0.0007	0.0018	0.0001	0.9974	0.0031	0.9969	0.0004	0.9996
62867726	0.0078	0.924	0.0003	0.0679	0.0001	0.9999	0.0001	0.9999
62093474	0.0004	0.009	0	0.9905	0.0002	0.9998	0.0001	0.9999
93979296	0.4719	0.4698	0.029	0.0293	1	0	0.0001	0.9999
22831979	0.5607	0.0411	0.1611	0.2371	0.0038	0.9962	0.0011	0.9989
62093474	0.0004	0.009	0	0.9905	0.0002	0.9998	0.0001	0.9999
17713001	0.2254	0.5728	0.0045	0.1974	0.9984	0.0016	0.0008	0.9992
2424625776	0.124	0.5672	0.0326	0.2763	0.9417	0.0583	0.9768	0.0232
73501575	0.0952	0.5773	0.0158	0.3117	0.9619	0.0381	0.0002	0.9998
787646081987403776	0.7626	0.1186	0.0497	0.0692	0.0071	0.9929	0	1
2424625776	0.124	0.5672	0.0326	0.2763	0.9417	0.0583	0.9768	0.0232
2958513869	0.4504	0.1422	0.0423	0.3652	0.9923	0.0077	0.0005	0.9995
3833896093	0.3812	0.2669	0.3028	0.0491	0.0021	0.9979	0.0018	0.9982
133266095	0.005	0.9929	0	0.0022	0.9994	0.0006	0	1
3025750749	0.9651	0.0284	0.0019	0.0046	0.9967	0.0033	0.0001	0.9999
4342827556	0.0045	0.0053	0.0011	0.9891	0.0081	0.9919	0.8549	0.1451
37661394	0.0002	0.0002	0	0.9996	0.9973	0.0027	0.0008	0.9992
447995681	0.099	0.1306	0.0446	0.7259	0.0463	0.9537	0.9116	0.0884
402333927	0.2125	0.0006	0.7865	0.0003	0.9912	0.0088	0	1
991623386399887360	0.1765	0.0964	0.7203	0.0069	0.1255	0.8745	0.0029	0.9971
246419880	0.9594	0.037	0.0024	0.0012	0.0001	0.9999	0	1
730442950392479745	0.0057	0.9917	0.0022	0.0005	0.0054	0.9946	0	1
19596464	0.0075	0.868	0.0021	0.1224	0.0001	0.9999	0	1
308941497	0.0003	0.0006	0.0002	0.9989	0.0028	0.9972	0.0015	0.9985
83508490	0.1171	0.8743	0.0044	0.0042	0.99	0.01	0	1
14209621	0.7476	0.0861	0.1575	0.0088	0.1099	0.8901	0	1
230075023	0.0006	0.0084	0.0006	0.9905	0.0006	0.9994	0.0027	0.9973
36569375	0.0024	0.9952	0.0013	0.0011	0.9841	0.0159	0	1
1581719726	0.0101	0.0026	0.0463	0.941	0.8004	0.1996	0.928	0.072
359024514	0.0121	0.7294	0.0017	0.2567	0.0006	0.9994	0.0007	0.9993
308941497	0.0003	0.0006	0.0002	0.9989	0.0028	0.9972	0.0015	0.9985
134241213	0.6746	0.3076	0.0116	0.0062	0.9966	0.0034	0.0001	0.9999
3425328454	0.1311	0.4756	0.1481	0.2452	0.4752	0.5248	0.9812	0.0188
47719253	0.1549	0.4943	0.0204	0.3304	0.0419	0.9581	0.8297	0.1703
1228506474	0.1498	0.1179	0.0781	0.6542	0.9913	0.0087	0.8009	0.1991
16912994	0.4127	0.2145	0.3627	0.0101	0.7282	0.2718	0.0198	0.9802
