user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
713996536972054529	0.2344	0.727	0.0124	0.0261	0.0001	0.9999	0.0	1.0
1209914623	0.0153	0.0005	0.9838	0.0004	0.0071	0.9929	0.0	1.0
104861073	0.1934	0.5311	0.0457	0.2297	0.0054	0.9946	0.0	1.0
2687911705	0.5999	0.0261	0.3678	0.0063	0.9755	0.0245	0.0	1.0
130343768	0.093	0.9039	0.003	0.0001	0.1861	0.8139	0.0	1.0
24534883	0.1325	0.184	0.0263	0.6571	0.0023	0.9977	0.7251	0.2749
2867822267	0.008	0.9899	0.0013	0.0009	0.0008	0.9992	0.0	1.0
22457157	0.2004	0.7885	0.0086	0.0025	0.0515	0.9485	0.0	1.0
385995889	0.8148	0.0793	0.0095	0.0965	0.0013	0.9987	0.0002	0.9998
416283922	0.4704	0.3542	0.0084	0.1671	0.991	0.009	0.0001	0.9999
2240659366	0.0001	0.0004	0.0	0.9995	0.0001	0.9999	0.0006	0.9994
143926515	0.105	0.1258	0.0217	0.7474	0.9378	0.0622	0.9527	0.0473
54979109	0.027	0.0314	0.0052	0.9364	0.0969	0.9031	0.9727	0.0273
93979296	0.4719	0.4698	0.029	0.0293	1.0	0.0	0.0001	0.9999
378693732	0.0106	0.9839	0.0014	0.0041	0.9994	0.0006	0.0	1.0
419018985	0.0492	0.0453	0.019	0.8865	0.6914	0.3086	0.974	0.026
19625721	0.0249	0.2255	0.0023	0.7473	0.9514	0.0486	0.0055	0.9945
382402990	0.0749	0.0562	0.0098	0.8591	0.0008	0.9992	0.6081	0.3919
40018665	0.6339	0.2043	0.0443	0.1175	0.9988	0.0012	0.0	1.0
319907419	0.7829	0.1395	0.0583	0.0193	0.9964	0.0036	0.0	1.0
266463369	0.0003	0.0017	0.0002	0.9978	0.001	0.999	0.0001	0.9999
536645469	0.0333	0.2407	0.0008	0.7253	0.0006	0.9994	0.0001	0.9999
986374380036018177	0.4926	0.0928	0.3757	0.0389	0.9969	0.0031	0.0056	0.9944
1055540798245072896	0.0954	0.8823	0.0119	0.0104	0.9972	0.0028	0.003	0.997
890676209931235329	0.2045	0.3084	0.0486	0.4385	0.9787	0.0213	0.0001	0.9999
2510505358	0.0087	0.9395	0.0008	0.051	0.9992	0.0008	0.0	1.0
890676209931235329	0.2045	0.3084	0.0486	0.4385	0.9787	0.0213	0.0001	0.9999
856262851069128704	0.0841	0.19	0.0618	0.6641	0.9945	0.0055	0.0	1.0
890791553337249793	0.0164	0.0473	0.0058	0.9305	0.001	0.999	0.0024	0.9976
166364712	0.0631	0.9277	0.0006	0.0086	0.0005	0.9995	0.0001	0.9999
148587023	0.0494	0.4368	0.0691	0.4447	0.4262	0.5738	0.9676	0.0324
448230013	0.0555	0.0079	0.0023	0.9344	0.9976	0.0024	0.0002	0.9998
497273001	0.1212	0.5717	0.0146	0.2925	0.7991	0.2009	0.8544	0.1456
781378022	0.8231	0.0031	0.1703	0.0035	0.9735	0.0265	0.0	1.0
85296542	0.7194	0.0727	0.165	0.0429	0.956	0.044	0.0001	0.9999
447360479	0.4042	0.576	0.0129	0.0069	0.9878	0.0122	0.0	1.0
2167170619	0.8756	0.0685	0.0251	0.0308	0.9772	0.0228	0.0	1.0
2994978990	0.1053	0.0859	0.0889	0.7199	0.4817	0.5183	0.074	0.926
7545682	0.5264	0.0583	0.1977	0.2176	0.051	0.949	0.0007	0.9993
44387263	0.6896	0.0348	0.2704	0.0053	0.6718	0.3282	0.0125	0.9875
952399735314268160	0.2102	0.0477	0.1074	0.6347	0.3357	0.6643	0.0003	0.9997
26589104	0.6181	0.1788	0.1653	0.0379	0.0037	0.9963	0.0	1.0
180858436	0.7707	0.0548	0.1713	0.0032	0.0249	0.9751	0.0	1.0
608720586	0.0095	0.0289	0.0024	0.9591	0.034	0.966	0.0004	0.9996
888467036522807296	0.0067	0.0112	0.0091	0.9731	0.0093	0.9907	0.9137	0.0863
119421767	0.8049	0.037	0.0774	0.0807	0.0014	0.9986	0.0024	0.9976
1031953932862586881	0.5562	0.1327	0.2607	0.0504	0.0009	0.9991	0.0041	0.9959
783761275	0.6817	0.295	0.0083	0.015	0.0137	0.9863	0.0	1.0
316394152	0.149	0.2142	0.0104	0.6264	0.0005	0.9995	0.0003	0.9997
148391540	0.6661	0.0027	0.3298	0.0015	0.967	0.033	0.0	1.0
28652136	0.7114	0.1313	0.1147	0.0425	0.979	0.021	0.0	1.0
16819900	0.0102	0.157	0.0015	0.8312	0.0004	0.9996	0.0003	0.9997
40808979	0.311	0.6725	0.0092	0.0072	0.9911	0.0089	0.0	1.0
103346470	0.2106	0.6687	0.0434	0.0773	0.0005	0.9995	0.0001	0.9999
163187613	0.0581	0.6954	0.0085	0.2379	0.9947	0.0053	0.0001	0.9999
612286393	0.0138	0.9806	0.0008	0.0048	0.9718	0.0282	0.0002	0.9998
78738667	0.0345	0.958	0.0073	0.0003	0.0002	0.9998	0.1405	0.8595
48006867	0.9159	0.0005	0.0829	0.0007	0.9885	0.0115	0.0	1.0
423082290	0.2691	0.7096	0.0178	0.0035	0.0002	0.9998	0.0	1.0
1255829449	0.2202	0.0767	0.3892	0.3138	0.9993	0.0007	0.0001	0.9999
22235921	0.6513	0.078	0.2407	0.03	0.9232	0.0768	0.0016	0.9984
3028202969	0.3547	0.1279	0.4343	0.0831	0.0097	0.9903	0.0	1.0
17552223	0.0103	0.0325	0.0026	0.9546	0.0016	0.9984	0.003	0.997
20067078	0.1776	0.4868	0.004	0.3316	0.9969	0.0031	0.0001	0.9999
478709755	0.3801	0.083	0.3348	0.202	0.7673	0.2327	0.0	1.0
36122900	0.1796	0.7722	0.0393	0.0089	0.9845	0.0155	0.006	0.994
266463369	0.0003	0.0017	0.0002	0.9978	0.001	0.999	0.0001	0.9999
517756113	0.3903	0.3936	0.1479	0.0683	0.99	0.01	0.8926	0.1074
72589178	0.4088	0.3418	0.1091	0.1403	0.0002	0.9998	0.0003	0.9997
62434539	0.3075	0.3903	0.2862	0.0161	0.0195	0.9805	0.1811	0.8189
1043903848115462144	0.0039	0.0001	0.9959	0.0001	0.0091	0.9909	0.0	1.0
743160292910104576	0.0	0.0001	0.0	0.9999	0.0087	0.9913	0.2009	0.7991
111653779	0.1206	0.6568	0.0049	0.2177	0.0011	0.9989	0.0	1.0
2953162463	0.034	0.5447	0.0157	0.4056	0.9932	0.0068	0.0008	0.9992
69659155	0.5993	0.316	0.0738	0.0109	0.9986	0.0014	0.0	1.0
19937317	0.0389	0.9539	0.0008	0.0064	0.9882	0.0118	0.0002	0.9998
1582158462	0.8609	0.0019	0.1366	0.0006	0.9973	0.0027	0.0	1.0
571218279	0.1304	0.5711	0.016	0.2825	0.9996	0.0004	0.0001	0.9999
36246520	0.3341	0.5733	0.0353	0.0573	0.0575	0.9425	0.0036	0.9964
376454189	0.1849	0.7922	0.0171	0.0057	0.0003	0.9997	0.0	1.0
783726731718975488	0.018	0.0195	0.0111	0.9514	0.0004	0.9996	0.0004	0.9996
849704857128783872	0.0116	0.0256	0.006	0.9568	0.0367	0.9633	0.0209	0.9791
2603552172	0.0061	0.0042	0.0134	0.9764	0.5971	0.4029	0.0077	0.9923
2940045721	0.0402	0.1182	0.0153	0.8262	0.3829	0.6171	0.0721	0.9279
50018570	0.3973	0.2764	0.0548	0.2715	0.9974	0.0026	0.0002	0.9998
15681817	0.0917	0.4044	0.001	0.5029	0.9971	0.0029	0.0001	0.9999
343062486	0.0485	0.1713	0.0248	0.7554	0.0058	0.9942	0.0028	0.9972
718435746	0.2925	0.0006	0.7065	0.0004	0.1415	0.8585	0.0	1.0
1170653516	0.015	0.9772	0.0004	0.0074	0.0014	0.9986	0.0869	0.9131
752040965544681472	0.4439	0.172	0.3017	0.0823	0.5681	0.4319	0.0004	0.9996
349998521	0.9021	0.0216	0.0761	0.0002	0.0001	0.9999	0.0	1.0
517025707	0.0003	0.0002	0.0002	0.9993	0.0001	0.9999	0.4369	0.5631
266135069	0.0031	0.0025	0.0036	0.9908	0.0031	0.9969	0.0007	0.9993
20410021	0.0207	0.0138	0.0061	0.9594	0.0162	0.9838	0.9166	0.0834
2322024593	0.0017	0.0267	0.0004	0.9711	0.997	0.003	0.0001	0.9999
454579612	0.0011	0.0004	0.0003	0.9981	0.0048	0.9952	0.0007	0.9993
10656532	0.0004	0.0009	0.0001	0.9986	0.0003	0.9997	0.0001	0.9999
446596967	0.2492	0.0299	0.7178	0.0031	0.1503	0.8497	0.0168	0.9832
1357620198	0.0021	0.0028	0.0001	0.995	0.9662	0.0338	0.2701	0.7299
999395862328602626	0.2907	0.0777	0.018	0.6136	0.3233	0.6767	0.0193	0.9807
2824218156	0.3509	0.0046	0.6428	0.0016	0.8994	0.1006	0.0	1.0
343599759	0.6531	0.335	0.0058	0.0061	0.9986	0.0014	0.0	1.0
1056403158476316672	0.364	0.0067	0.6041	0.0252	0.0087	0.9913	0.0001	0.9999
268568156	0.0902	0.6492	0.0165	0.244	0.9982	0.0018	0.8445	0.1555
14586689	0.0903	0.0747	0.077	0.7581	0.002	0.998	0.0001	0.9999
1038564282156216320	0.0038	0.0228	0.0006	0.9729	0.0004	0.9996	0.0001	0.9999
2624159471	0.6348	0.2309	0.1088	0.0255	0.9975	0.0025	0.0001	0.9999
144304652	0.8064	0.0158	0.1756	0.0022	0.0294	0.9706	0.0	1.0
721837242772242432	0.0287	0.0692	0.0284	0.8737	0.0064	0.9936	0.0801	0.9199
25408934	0.0112	0.0078	0.0044	0.9767	0.9999	0.0001	0.0001	0.9999
1345839487	0.6616	0.2051	0.1037	0.0295	0.9975	0.0025	0.0	1.0
4165762823	0.0323	0.018	0.0152	0.9346	0.0001	0.9999	0.0	1.0
361545840	0.1002	0.8953	0.0002	0.0042	0.0018	0.9982	0.0	1.0
2162528174	0.1901	0.7805	0.013	0.0163	0.8218	0.1782	0.0002	0.9998
771109124205608961	0.6856	0.0013	0.3122	0.0008	0.9449	0.0551	0.0	1.0
71792704	0.9327	0.0102	0.0536	0.0036	0.9787	0.0213	0.0	1.0
2963425162	0.6395	0.2351	0.0664	0.059	0.9983	0.0017	0.705	0.295
2354123707	0.168	0.7212	0.0088	0.102	0.0048	0.9952	0.0041	0.9959
894028596	0.9998	0.0	0.0002	0.0	0.9833	0.0167	0.0	1.0
79281871	0.2727	0.1212	0.0795	0.5265	0.321	0.679	0.9667	0.0333
2610512401	0.0409	0.5783	0.0437	0.3371	0.7808	0.2192	0.0003	0.9997
2297339743	0.965	0.0028	0.0186	0.0136	0.005	0.995	0.0183	0.9817
371747077	0.1023	0.0755	0.0256	0.7966	0.9987	0.0012	0.0009	0.9991
312141053	0.8079	0.1718	0.0156	0.0047	0.9979	0.0021	0.0	1.0
383901558	0.0894	0.2635	0.0089	0.6381	0.0009	0.9991	0.0002	0.9998
866718133289177089	0.6526	0.0722	0.2315	0.0436	0.29	0.71	0.0002	0.9998
536472635	0.1333	0.0095	0.3077	0.5495	0.0139	0.9861	0.0	1.0
16116641	0.1392	0.082	0.7654	0.0134	0.9914	0.0086	0.0	1.0
119421767	0.8049	0.037	0.0774	0.0807	0.0014	0.9986	0.0024	0.9976
3039434303	0.0044	0.0029	0.0223	0.9704	0.0005	0.9995	0.0004	0.9996
15765895	0.0622	0.5291	0.0014	0.4072	0.0006	0.9994	0.0001	0.9999
20110748	0.0016	0.0013	0.0028	0.9943	0.0281	0.9719	0.0068	0.9932
