user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
70923537	0.4383	0.5026	0.0504	0.0087	0.0063	0.9937	0.0001	0.9999
101312686	0.086	0.0011	0.9118	0.0011	0.9486	0.0514	0.0	1.0
384394868	0.664	0.0621	0.2001	0.0738	0.0045	0.9955	0.0001	0.9999
533148575	0.0271	0.0135	0.0108	0.9486	0.0005	0.9995	0.0	1.0
1115844274220871680	0.3832	0.1795	0.3219	0.1153	0.9907	0.0093	0.0001	0.9999
391896831	0.0	0.0	0.0	1.0	0.0003	0.9997	0.012	0.988
198423270	0.4171	0.0105	0.044	0.5284	0.9921	0.0079	0.0	1.0
2737246252	0.4329	0.2851	0.2525	0.0294	0.7925	0.2075	0.0026	0.9974
3565250057	0.1935	0.0062	0.7927	0.0075	0.0913	0.9087	0.0	1.0
1112423526689054720	0.7619	0.1506	0.073	0.0145	0.0013	0.9987	0.0	1.0
3387938949	0.6175	0.2301	0.0405	0.1119	0.9926	0.0074	0.0001	0.9999
1085528137902051328	0.9569	0.0127	0.0257	0.0048	0.9998	0.0002	0.0	1.0
937311580286603266	0.0006	0.0002	0.0018	0.9973	0.0023	0.9977	0.0	1.0
931062057558044672	0.0733	0.0311	0.0378	0.8577	0.0002	0.9998	0.0	1.0
1056468735647760385	0.2539	0.6635	0.0184	0.0642	0.0009	0.9991	0.0	1.0
2252224257	0.2687	0.5479	0.0632	0.1202	0.0438	0.9562	0.7267	0.2733
521586663	0.3175	0.0074	0.6742	0.0009	0.0008	0.9992	0.0005	0.9995
29952748	0.0056	0.8052	0.0015	0.1877	0.0049	0.9951	0.0001	0.9999
19497937	0.0004	0.0437	0.0	0.9558	0.0001	0.9999	0.0	1.0
1206561167583449088	0.061	0.026	0.0688	0.8441	0.5844	0.4156	0.9766	0.0234
1006142429026832385	0.4551	0.0052	0.5254	0.0143	0.9954	0.0046	0.0	1.0
2973284649	0.001	0.0128	0.0006	0.9856	0.9976	0.0024	0.0007	0.9993
767228221	0.1432	0.3528	0.0087	0.4953	0.9989	0.0011	0.0003	0.9997
1003343020215939075	0.924	0.0232	0.0488	0.004	0.9956	0.0044	0.0	1.0
413057025	0.0094	0.9885	0.0008	0.0013	0.9981	0.0019	0.0005	0.9995
800392737673515008	0.6044	0.0041	0.3911	0.0004	0.9441	0.0559	0.0	1.0
18903908	0.2513	0.7261	0.0121	0.0105	0.0141	0.9859	0.0	1.0
635688061	0.5387	0.1947	0.1629	0.1036	0.0034	0.9966	0.0216	0.9784
30411296	0.112	0.6345	0.0115	0.2419	0.9994	0.0006	0.0001	0.9999
2304412093	0.0001	0.0001	0.0001	0.9997	0.0002	0.9998	0.0008	0.9992
109424162	0.7505	0.1297	0.1101	0.0097	0.0004	0.9996	0.0	1.0
251748637	0.0065	0.0257	0.0017	0.9661	0.9976	0.0024	0.0001	0.9999
760983284478337024	0.0099	0.0347	0.0029	0.9525	0.0006	0.9994	0.0164	0.9836
3298456616	0.0315	0.0527	0.0083	0.9074	0.7343	0.2657	0.9802	0.0198
32851813	0.9837	0.0131	0.0028	0.0004	0.9946	0.0054	0.0	1.0
924349746118103040	0.007	0.9504	0.0015	0.0411	0.9987	0.0013	0.0002	0.9998
1105538754964525063	0.1032	0.8936	0.0006	0.0026	1.0	0.0	0.0	1.0
1004961232670085121	0.3979	0.2328	0.3603	0.009	0.3267	0.6733	0.0	1.0
371359332	0.8839	0.0656	0.0448	0.0058	0.0468	0.9532	0.0	1.0
1540571095	0.0025	0.0052	0.0007	0.9916	0.0002	0.9998	0.0	1.0
485977892	0.3448	0.0725	0.4929	0.0899	0.0076	0.9924	0.0	1.0
50089807	0.9087	0.0293	0.0408	0.0212	0.9995	0.0005	0.0	1.0
2468342721	0.8505	0.0461	0.0976	0.0058	0.9992	0.0008	0.0	1.0
20555002	0.0728	0.2126	0.0126	0.7019	0.0006	0.9994	0.0	1.0
602114185	0.0479	0.9304	0.0183	0.0034	0.8149	0.1851	0.0	1.0
793121925279121412	0.3625	0.0032	0.6291	0.0052	0.9843	0.0157	0.0	1.0
939155623	0.0402	0.0795	0.0031	0.8772	0.0009	0.9991	0.0006	0.9994
1003889837424893952	0.4674	0.0002	0.5323	0.0001	0.9854	0.0146	0.0	1.0
90174115	0.0115	0.0409	0.0024	0.9452	0.1837	0.8163	0.0002	0.9998
19716710	0.2804	0.0308	0.1227	0.5661	0.0082	0.9918	0.0	1.0
92346067	0.3968	0.3718	0.1969	0.0345	0.9989	0.0011	0.0	1.0
924349746118103040	0.007	0.9504	0.0015	0.0411	0.9987	0.0013	0.0002	0.9998
3026521093	0.0012	0.0049	0.0003	0.9936	0.9959	0.0041	0.0001	0.9999
49699473	0.9818	0.0011	0.016	0.001	0.983	0.017	0.0	1.0
952500721	0.7805	0.0208	0.1885	0.0102	0.0012	0.9988	0.0	1.0
2953933169	0.4963	0.0088	0.4867	0.0083	0.1362	0.8638	0.0001	0.9999
80652614	0.7355	0.017	0.2346	0.0129	0.9381	0.0619	0.0	1.0
1071463214804803584	0.0007	0.0012	0.0005	0.9976	0.9934	0.0066	0.0011	0.9989
779845885752647680	0.0005	0.0007	0.0003	0.9984	0.0201	0.9799	0.0215	0.9785
56071995	0.0143	0.939	0.0016	0.0452	0.9901	0.0099	0.0002	0.9998
163044069	0.5712	0.1919	0.1181	0.1188	0.9923	0.0077	0.0	1.0
68970925	0.934	0.0012	0.0644	0.0004	0.9959	0.0041	0.0	1.0
437047401	0.4505	0.3499	0.1059	0.0937	0.0031	0.9969	0.0001	0.9999
133257431	0.001	0.0061	0.0002	0.9927	0.0015	0.9985	0.0005	0.9995
170486346	0.5085	0.4692	0.0059	0.0165	0.0186	0.9814	0.0	1.0
2371958884	0.4025	0.0269	0.5655	0.005	0.0239	0.9761	0.0019	0.9981
3304200473	0.0212	0.0	0.9787	0.0	0.8793	0.1207	0.0	1.0
111756220	0.8171	0.0363	0.1405	0.0061	0.9939	0.0061	0.0	1.0
130101884	0.7398	0.0978	0.0919	0.0705	0.0284	0.9716	0.0001	0.9999
1113041209281384448	0.9486	0.0021	0.0483	0.001	0.9983	0.0017	0.0	1.0
1025309304902098944	0.205	0.0103	0.7781	0.0065	0.0015	0.9985	0.0	1.0
20165160	0.0008	0.0016	0.0003	0.9972	0.0024	0.9976	0.1408	0.8592
1028366546547208192	0.308	0.008	0.6834	0.0007	0.9419	0.0581	0.0001	0.9999
2883062499	0.0266	0.0084	0.0067	0.9583	0.0469	0.9531	0.2296	0.7704
242890932	0.8328	0.1278	0.0124	0.027	0.9962	0.0038	0.0	1.0
1200866165767254018	0.7714	0.0002	0.2281	0.0003	0.9158	0.0842	0.0	1.0
14647365	0.5184	0.2264	0.0809	0.1743	0.9415	0.0585	0.0007	0.9993
324816472	0.004	0.1764	0.0022	0.8174	0.0047	0.9953	0.0235	0.9765
169419152	0.0153	0.8116	0.0033	0.1697	0.9978	0.0022	0.0003	0.9997
316498521	0.0183	0.0008	0.0322	0.9487	0.1681	0.8319	0.0	1.0
930244920	0.9365	0.022	0.0403	0.0012	0.0027	0.9973	0.0	1.0
20610206	0.1979	0.7588	0.013	0.0303	0.0003	0.9997	0.0	1.0
51025810	0.0584	0.9369	0.0037	0.001	0.0013	0.9987	0.0	1.0
18583804	0.1258	0.8543	0.0163	0.0037	0.0006	0.9994	0.0	1.0
1252763030	0.3049	0.642	0.0335	0.0196	0.4221	0.5779	0.0205	0.9795
787071137159208961	0.7366	0.1217	0.0668	0.0749	0.9996	0.0004	0.0	1.0
22661747	0.0269	0.9718	0.0	0.0013	0.0001	0.9999	0.0	1.0
1231141065945747457	0.4588	0.3244	0.1801	0.0367	0.0615	0.9385	0.0721	0.9279
65062333	0.8009	0.0435	0.1338	0.0219	0.3775	0.6225	0.0001	0.9999
432585401	0.005	0.0687	0.0025	0.9239	0.0039	0.9961	0.0138	0.9862
1525774094	0.3277	0.0084	0.663	0.0008	0.9969	0.0031	0.0	1.0
21090798	0.3758	0.3197	0.1924	0.1121	0.9966	0.0034	0.7135	0.2865
3057025157	0.1496	0.0004	0.8499	0.0001	0.9751	0.0249	0.0004	0.9996
3238982056	0.0001	0.9991	0.0	0.0008	0.0	1.0	0.0	1.0
30316348	0.6861	0.2168	0.058	0.0391	0.9992	0.0008	0.0	1.0
3872561235	0.1852	0.1291	0.6132	0.0725	0.0047	0.9953	0.0003	0.9997
92811554	0.0589	0.7494	0.0425	0.1492	0.0015	0.9985	0.0007	0.9993
240897041	0.3542	0.0067	0.6376	0.0015	0.9685	0.0315	0.0012	0.9988
21763985	0.5563	0.4065	0.0242	0.013	0.9894	0.0106	0.0	1.0
19676194	0.0055	0.991	0.0004	0.0031	0.0023	0.9977	0.0	1.0
738962962749227008	0.4773	0.0587	0.1324	0.3316	0.9224	0.0776	0.0041	0.9959
897631803875487745	0.0011	0.0084	0.0003	0.9903	0.0005	0.9995	0.0	1.0
3169403789	0.0013	0.0006	0.0001	0.998	0.0001	0.9999	0.0001	0.9999
362472046	0.2794	0.4346	0.267	0.0191	0.0009	0.9991	0.0001	0.9999
1068232858857279489	0.0188	0.9576	0.0009	0.0227	0.0014	0.9986	0.0	1.0
106449043	0.7821	0.1404	0.0116	0.066	0.9961	0.0039	0.0	1.0
3047705295	0.7108	0.1391	0.082	0.0681	0.231	0.769	0.0005	0.9995
150978926	0.0003	0.0006	0.0001	0.999	0.0001	0.9999	0.0001	0.9999
310701819	0.0002	0.0038	0.0002	0.9959	0.0019	0.9981	0.0004	0.9996
37976580	0.0039	0.9898	0.0001	0.0062	0.9992	0.0008	0.0001	0.9999
122599470	0.153	0.0266	0.0203	0.8	0.9981	0.0019	0.0	1.0
375612109	0.0142	0.0582	0.0028	0.9248	0.0007	0.9993	0.6432	0.3568
831691166341021696	0.2462	0.1272	0.0564	0.5702	0.8458	0.1542	0.0	1.0
246994001	0.0167	0.7534	0.0196	0.2102	0.0022	0.9978	0.0008	0.9992
2876715449	0.3793	0.0423	0.5759	0.0026	0.0005	0.9995	0.2272	0.7728
1206517174858321921	0.5712	0.0075	0.4137	0.0075	0.8618	0.1382	0.0	1.0
51028164	0.4789	0.0283	0.4873	0.0055	0.0062	0.9938	0.0627	0.9373
579963946	0.1385	0.116	0.0148	0.7308	0.0041	0.9959	0.0002	0.9998
389740923	0.3101	0.0001	0.689	0.0007	0.972	0.028	0.0	1.0
178495010	0.3542	0.0421	0.5912	0.0125	0.014	0.986	0.0004	0.9996
772534465633681409	0.2795	0.0241	0.4828	0.2135	0.9827	0.0173	0.5292	0.4708
948978698	0.1142	0.0294	0.3895	0.4669	0.0973	0.9027	0.7255	0.2745
122462174	0.0122	0.9548	0.0011	0.032	0.9866	0.0134	0.0	1.0
194942529	0.3232	0.011	0.6619	0.0039	0.9532	0.0468	0.0001	0.9999
896450033209495553	0.0027	0.9968	0.0001	0.0004	0.0201	0.9799	0.0002	0.9998
289579747	0.1555	0.0158	0.8199	0.0087	0.0582	0.9418	0.031	0.969
1624937143	0.1492	0.1469	0.0482	0.6557	0.9979	0.0021	0.0007	0.9993
1706640188	0.279	0.5411	0.0204	0.1595	0.0006	0.9994	0.0005	0.9995
1461799165	0.9841	0.008	0.0069	0.001	0.9953	0.0047	0.0	1.0
278207531	0.006	0.0223	0.0005	0.9712	0.002	0.998	0.001	0.999
85373510	0.6469	0.3015	0.0279	0.0237	0.004	0.996	0.0	1.0
1726136030	0.0143	0.0082	0.0034	0.9741	0.1449	0.8551	0.0017	0.9983
1097711941	0.0803	0.1451	0.5147	0.26	0.9962	0.0038	0.0002	0.9998
263890292	0.6789	0.0354	0.2762	0.0095	0.0	1.0	0.2108	0.7892
3033363212	0.1438	0.001	0.8538	0.0015	0.0001	0.9999	0.0001	0.9999
3097472571	0.1747	0.0118	0.812	0.0015	0.976	0.024	0.0001	0.9999
112654919	0.0047	0.1148	0.0013	0.8792	0.9994	0.0006	0.0007	0.9993
3290912883	0.6951	0.0578	0.242	0.0051	0.9925	0.0075	0.0	1.0
831803586	0.099	0.0525	0.8092	0.0393	0.0667	0.9333	0.0083	0.9917
1002100866319552513	0.0074	0.9804	0.0092	0.003	0.999	0.001	0.0	1.0
868341402	0.0023	0.9967	0.0001	0.001	0.0001	0.9999	0.0001	0.9999
21334038	0.8743	0.0553	0.015	0.0554	0.9978	0.0022	0.0	1.0
23445151	0.033	0.0266	0.0088	0.9316	0.9983	0.0017	0.0011	0.9989
878410788788154368	0.7125	0.0603	0.2097	0.0176	0.54	0.46	0.0001	0.9999
873767672	0.9546	0.0073	0.037	0.0011	0.0005	0.9995	0.0	1.0
286225523	0.268	0.7074	0.0152	0.0095	0.0064	0.9936	0.0	1.0
2878813087	0.6022	0.3033	0.0719	0.0226	0.9831	0.0169	0.0	1.0
3026521093	0.0012	0.0049	0.0003	0.9936	0.9959	0.0041	0.0001	0.9999
3957818069	0.5186	0.1257	0.2316	0.1242	0.0043	0.9957	0.0	1.0
98019541	0.1852	0.8105	0.0015	0.0027	0.9967	0.0033	0.0	1.0
96332413	0.8711	0.0128	0.0704	0.0456	0.0008	0.9992	0.0	1.0
1724921822	0.9841	0.0114	0.0042	0.0003	0.9988	0.0012	0.0	1.0
2325778623	0.5015	0.0223	0.3127	0.1635	0.002	0.998	0.0	1.0
4474833263	0.0025	0.0188	0.0003	0.9784	0.001	0.999	0.0005	0.9995
477616884	0.8058	0.1754	0.006	0.0128	0.9963	0.0037	0.0	1.0
