user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
936627163780014081	0.9268	0.0072	0.0622	0.0038	0.001	0.999	0.0	1.0
47971085	0.0051	0.0009	0.0012	0.9928	0.002	0.998	0.0009	0.9991
623828529	0.5141	0.218	0.2101	0.0577	0.956	0.044	0.8182	0.1818
1172628614791290880	0.0446	0.9193	0.0052	0.0309	0.9938	0.0062	0.0005	0.9995
3295429295	0.4376	0.4198	0.1244	0.0181	0.0784	0.9216	0.7956	0.2044
874553067189960704	0.0986	0.0062	0.1278	0.7675	0.1682	0.8318	0.9782	0.0218
22066480	0.1069	0.0043	0.879	0.0097	0.0219	0.9781	0.0008	0.9992
17781414	0.0062	0.0102	0.0006	0.983	0.0051	0.9949	0.0	1.0
132316836	0.963	0.0032	0.0306	0.0032	0.9791	0.0209	0.0001	0.9999
26309881	0.0636	0.0304	0.0141	0.8919	0.9875	0.0125	0.0	1.0
242445481	0.4827	0.0623	0.4523	0.0027	0.9822	0.0178	0.0	1.0
1509819590	0.1689	0.7785	0.0508	0.0018	0.9998	0.0002	0.0096	0.9904
58806549	0.1223	0.3155	0.0124	0.5497	0.0	1.0	0.0003	0.9997
191724597	0.0005	0.0007	0.0002	0.9985	0.0011	0.9989	0.0006	0.9994
19598099	0.2529	0.6194	0.0062	0.1215	0.9973	0.0027	0.0001	0.9999
745651363560984577	0.104	0.1607	0.0136	0.7217	0.9985	0.0015	0.0001	0.9999
14911418	0.0226	0.7045	0.0061	0.2668	0.0017	0.9983	0.0327	0.9673
780591	0.3168	0.2593	0.0128	0.4111	0.0002	0.9998	0.0001	0.9999
134856692	0.0031	0.9952	0.0	0.0016	0.0	1.0	0.0	1.0
531456757	0.0803	0.919	0.0001	0.0007	0.0009	0.9991	0.0	1.0
368492454	0.1074	0.4205	0.0578	0.4143	0.9975	0.0025	0.0002	0.9998
1678410199	0.7793	0.1163	0.095	0.0094	0.0139	0.9861	0.0	1.0
22397943	0.9802	0.0036	0.0156	0.0006	0.9712	0.0288	0.0	1.0
215327827	0.0038	0.0014	0.0006	0.9942	0.7207	0.2793	0.9474	0.0526
551303416	0.9609	0.0143	0.0218	0.0031	0.9969	0.0031	0.0	1.0
1021411232736268289	0.0029	0.1054	0.0006	0.8911	0.9934	0.0066	0.0074	0.9926
34712408	0.0008	0.286	0.0004	0.7128	0.0022	0.9978	0.1327	0.8673
92785434	0.0249	0.071	0.0049	0.8992	0.0035	0.9965	0.0	1.0
1960684758	0.0098	0.3554	0.0021	0.6327	0.9997	0.0003	0.0002	0.9998
700128556	0.0006	0.0131	0.0004	0.9859	0.9989	0.0011	0.0	1.0
1100114630918197249	0.1978	0.3413	0.0184	0.4426	0.0141	0.9859	0.1169	0.8831
326902429	0.7895	0.0846	0.0694	0.0565	0.0209	0.9791	0.0	1.0
21574832	0.1532	0.3573	0.013	0.4765	0.0025	0.9975	0.0	1.0
20925736	0.0083	0.0257	0.0018	0.9642	0.0013	0.9987	0.0003	0.9997
88028506	0.1204	0.8312	0.0453	0.0032	0.0014	0.9986	0.0005	0.9995
565655138	0.5239	0.1521	0.1021	0.2219	0.0537	0.9463	0.0002	0.9998
1047800016964919296	0.0026	0.0006	0.0017	0.9952	0.0056	0.9944	0.83	0.17
32014202	0.0047	0.5527	0.0002	0.4423	0.0002	0.9998	0.0	1.0
472376102	0.0341	0.1804	0.0043	0.7811	0.9993	0.0007	0.0001	0.9999
97424940	0.049	0.0877	0.006	0.8573	0.0006	0.9994	0.0	1.0
242852847	0.3453	0.6309	0.0147	0.009	0.0004	0.9996	0.0	1.0
24346057	0.9895	0.0033	0.0066	0.0007	0.9977	0.0023	0.0	1.0
805737723810217985	0.0252	0.9716	0.0009	0.0023	0.9874	0.0126	0.9756	0.0244
160629876	0.4593	0.0795	0.443	0.0181	0.1285	0.8715	0.0042	0.9958
989078642	0.0014	0.0026	0.0005	0.9954	0.0018	0.9982	0.3671	0.6329
83731345	0.3469	0.1413	0.1154	0.3964	0.004	0.996	0.0013	0.9987
428406684	0.6818	0.3077	0.0084	0.0021	0.0076	0.9924	0.0	1.0
34780540	0.0016	0.3415	0.0003	0.6566	0.0004	0.9996	0.0	1.0
856734391	0.8696	0.1194	0.0103	0.0007	0.0031	0.9969	0.0	1.0
66761607	0.2282	0.2453	0.0417	0.4847	0.0095	0.9905	0.0	1.0
3521807597	0.1011	0.862	0.0056	0.0314	0.0009	0.9991	0.0	1.0
1375407342	0.0027	0.0017	0.0006	0.9951	0.9986	0.0014	0.0003	0.9997
299245973	0.0198	0.0386	0.0018	0.9398	0.0002	0.9998	0.0002	0.9998
1248334844	0.0304	0.0211	0.9184	0.0301	0.0116	0.9884	0.0004	0.9996
174654625	0.0258	0.433	0.0021	0.5391	0.9997	0.0003	0.0	1.0
19704306	0.0035	0.3872	0.0	0.6093	0.0003	0.9997	0.0	1.0
2523627277	0.0059	0.0052	0.0011	0.9877	0.0042	0.9958	0.0007	0.9993
465149730	0.013	0.9759	0.0013	0.0099	0.9986	0.0014	0.0	1.0
870169773698625539	0.0002	0.0004	0.0002	0.9991	0.0024	0.9976	0.0007	0.9993
455913590	0.1036	0.7144	0.0025	0.1794	0.9987	0.0013	0.0001	0.9999
21077264	0.0291	0.0413	0.0001	0.9295	0.9915	0.0085	0.0002	0.9998
2156150145	0.4771	0.0434	0.2007	0.2788	0.0016	0.9984	0.0	1.0
168601443	0.0243	0.126	0.0083	0.8414	0.9997	0.0003	0.465	0.535
219588335	0.6747	0.2475	0.0101	0.0677	0.0121	0.9879	0.0	1.0
222189544	0.0042	0.9499	0.001	0.0449	0.0002	0.9998	0.0001	0.9999
1061660460917886976	0.0118	0.0362	0.0034	0.9486	0.2226	0.7774	0.9607	0.0393
51002146	0.1286	0.0753	0.039	0.757	0.0002	0.9998	0.0002	0.9998
174591905	0.515	0.3795	0.0967	0.0088	0.0002	0.9998	0.0824	0.9176
1645932648	0.6328	0.0719	0.1556	0.1397	0.0005	0.9995	0.0	1.0
895722138447073280	0.2736	0.1662	0.3515	0.2088	0.1122	0.8878	0.8558	0.1442
137099727	0.2963	0.5254	0.0655	0.1129	0.0009	0.9991	0.0	1.0
234469787	0.0063	0.4791	0.5132	0.0015	0.0007	0.9993	0.0	1.0
204551104	0.447	0.2941	0.0995	0.1594	0.0546	0.9454	0.0003	0.9997
174174794	0.9106	0.0844	0.0039	0.001	0.0006	0.9994	0.0	1.0
94660646	0.1449	0.792	0.0365	0.0267	0.9809	0.0191	0.0001	0.9999
211517040	0.0	0.0002	0.0	0.9997	0.0	1.0	0.0001	0.9999
994612091138035712	0.1525	0.0803	0.0662	0.7009	0.003	0.997	0.0042	0.9958
221657185	0.0101	0.9875	0.0001	0.0023	0.0001	0.9999	0.0002	0.9998
2372382456	0.9297	0.0121	0.0424	0.0158	0.3129	0.6871	0.0	1.0
17931478	0.0018	0.4303	0.0001	0.5678	0.0002	0.9998	0.0029	0.9971
963756052465451008	0.8977	0.0982	0.0014	0.0026	0.9997	0.0003	0.0	1.0
40233400	0.5132	0.1056	0.3151	0.066	0.0007	0.9993	0.0	1.0
2574425096	0.0003	0.0003	0.0008	0.9986	0.0013	0.9987	0.0821	0.9179
216447184	0.0963	0.1419	0.2561	0.5057	0.0004	0.9996	0.1235	0.8765
364244797	0.5147	0.1261	0.0351	0.3241	0.0083	0.9917	0.0	1.0
891614999105372160	0.6856	0.3119	0.0019	0.0006	0.9975	0.0025	0.0	1.0
2515105183	0.9585	0.0387	0.0017	0.001	0.9979	0.0021	0.0	1.0
240587656	0.2648	0.623	0.1107	0.0015	0.9919	0.0081	0.0	1.0
4561731295	0.5202	0.0125	0.4598	0.0075	0.0011	0.9989	0.0	1.0
66100851	0.0174	0.071	0.0016	0.91	0.9975	0.0025	0.0002	0.9998
59734361	0.1869	0.3729	0.0081	0.432	0.9996	0.0004	0.0003	0.9997
974218394621894656	0.0022	0.0025	0.0008	0.9944	0.212	0.788	0.8914	0.1086
237895161	0.0074	0.0162	0.0001	0.9763	0.0008	0.9992	0.0124	0.9876
1577281267	0.0186	0.0025	0.0039	0.9749	0.5333	0.4667	0.9635	0.0365
1081633163493982216	0.0001	0.0004	0.0001	0.9994	0.9853	0.0147	0.0003	0.9997
892478679917506560	0.0212	0.0187	0.0052	0.955	0.9951	0.0049	0.0008	0.9992
79769121	0.9885	0.0016	0.0082	0.0017	0.0101	0.9899	0.0	1.0
29567166	0.8802	0.1184	0.0006	0.0008	0.9988	0.0012	0.0	1.0
2413766530	0.9292	0.0146	0.0444	0.0118	0.0082	0.9918	0.0	1.0
18804083	0.0258	0.7161	0.0069	0.2512	0.0011	0.9989	0.0616	0.9384
318990589	0.0133	0.0392	0.0028	0.9448	0.0006	0.9994	0.0003	0.9997
898300980	0.4975	0.1894	0.0319	0.2812	0.0007	0.9993	0.0002	0.9998
708364036	0.0763	0.2591	0.0027	0.6619	0.0007	0.9993	0.0	1.0
97723437	0.0057	0.3941	0.0005	0.5997	0.999	0.001	0.0003	0.9997
1130114205271678977	0.5766	0.0551	0.3461	0.0223	0.0028	0.9972	0.0	1.0
1073346076856500225	0.0884	0.1154	0.0511	0.745	0.9958	0.0042	0.0021	0.9979
883753127417188353	0.0454	0.1398	0.0101	0.8046	0.0011	0.9989	0.0	1.0
427444287	0.8116	0.0173	0.1701	0.0011	0.9911	0.0089	0.0	1.0
1021977469	0.125	0.0516	0.138	0.6854	0.045	0.955	0.9224	0.0776
2777266034	0.4967	0.0349	0.4613	0.0071	0.9397	0.0603	0.0	1.0
3351678963	0.1279	0.2525	0.4983	0.1213	0.1984	0.8016	0.9481	0.0519
305143102	0.0007	0.0005	0.0006	0.9982	0.0041	0.9959	0.0189	0.9811
88527990	0.4459	0.2	0.0254	0.3287	0.0162	0.9838	0.0	1.0
306566866	0.0	0.0	0.0	1.0	0.0002	0.9998	0.0002	0.9998
440842523	0.0028	0.002	0.0016	0.9936	0.9955	0.0045	0.0001	0.9999
