user.id	output.age.19-29	output.age.30-39	output.age.<=18	output.age.>=40	output.gender.female	output.gender.male	output.org.is-org	output.org.non-org
995127756131328000	0.6478	0.0037	0.3354	0.013	0.8861	0.1139	0.0	1.0
812670830014504966	0.378	0.0011	0.5859	0.0351	0.2272	0.7728	0.0005	0.9995
51887865	0.001	0.9978	0.0001	0.0011	0.9986	0.0014	0.0002	0.9998
452381415	0.7932	0.0764	0.0749	0.0555	0.0831	0.9169	0.0	1.0
76731661	0.9022	0.0113	0.031	0.0554	0.0013	0.9987	0.0005	0.9995
230086115	0.1845	0.6656	0.1447	0.0051	0.1733	0.8267	0.002	0.998
266416324	0.8894	0.0122	0.0964	0.002	0.9934	0.0066	0.0	1.0
1094411936219856899	0.3335	0.0054	0.6573	0.0038	0.1824	0.8176	0.0	1.0
944215394637746176	0.1875	0.6531	0.0021	0.1573	0.9982	0.0018	0.0035	0.9965
95271591	0.5727	0.2901	0.0855	0.0518	0.0028	0.9972	0.0407	0.9593
42935483	0.7183	0.2603	0.0041	0.0172	0.9932	0.0068	0.0004	0.9996
28367987	0.694	0.1431	0.142	0.0209	0.9847	0.0153	0.0	1.0
133081348	0.0258	0.9677	0.0041	0.0025	0.0074	0.9926	0.0037	0.9963
226180003	0.8661	0.0333	0.0953	0.0052	0.9559	0.0441	0.0	1.0
1582367233	0.7116	0.014	0.2001	0.0742	0.0016	0.9984	0.0	1.0
516946308	0.3271	0.4392	0.0368	0.1969	0.0016	0.9984	0.0015	0.9985
3016075322	0.7639	0.0004	0.2342	0.0015	0.9584	0.0416	0.0	1.0
851686653106286592	0.968	0.0109	0.011	0.0101	0.9965	0.0035	0.0	1.0
2940000997	0.3824	0.0069	0.5891	0.0215	0.0079	0.9921	0.0001	0.9999
28203326	0.5872	0.3878	0.0012	0.0238	0.9967	0.0033	0.0	1.0
2362415348	0.0436	0.0647	0.1615	0.7302	0.0303	0.9697	0.9013	0.0987
315534312	0.9228	0.0432	0.0249	0.009	0.0004	0.9996	0.0	1.0
990600637426618369	0.4826	0.0399	0.3922	0.0853	0.5439	0.4561	0.0012	0.9988
1116124447000420354	0.1578	0.0005	0.8417	0.0001	0.8927	0.1073	0.0	1.0
168872990	0.2175	0.0004	0.7811	0.001	0.9963	0.0037	0.0	1.0
535859198	0.5459	0.2621	0.0634	0.1285	0.0486	0.9514	0.0	1.0
1573311080	0.7798	0.1395	0.0236	0.0571	0.0013	0.9987	0.0	1.0
2665611680	0.0088	0.9842	0.0011	0.0058	0.9956	0.0044	0.0001	0.9999
703971936037158912	0.878	0.042	0.0653	0.0146	0.9993	0.0007	0.0	1.0
1124094752331268098	0.0045	0.0679	0.0006	0.927	0.0002	0.9998	0.0	1.0
15905763	0.0526	0.2095	0.0104	0.7276	0.0262	0.9738	0.3042	0.6958
1442827123	0.7714	0.0256	0.1961	0.0069	0.156	0.844	0.0001	0.9999
726887244728930305	0.3335	0.0157	0.4579	0.1929	0.0237	0.9763	0.0001	0.9999
59741652	0.2031	0.4723	0.0098	0.3147	0.0004	0.9996	0.0001	0.9999
3291431723	0.001	0.0134	0.0004	0.9851	0.0002	0.9998	0.0001	0.9999
1683873049	0.1086	0.0505	0.0681	0.7727	0.0004	0.9997	0.0006	0.9994
56812564	0.5293	0.0103	0.1052	0.3553	0.4444	0.5556	0.0	1.0
1199066309969039361	0.4461	0.0822	0.4345	0.0372	0.5019	0.4981	0.0006	0.9994
1081028707	0.8791	0.0159	0.0462	0.0588	0.9199	0.0801	0.0	1.0
1213140296101322757	0.1421	0.0367	0.8146	0.0066	0.0002	0.9998	0.0	1.0
115273772	0.0028	0.01	0.0018	0.9854	0.9989	0.0011	0.0518	0.9482
375303444	0.4786	0.1251	0.3749	0.0214	0.2056	0.7944	0.0013	0.9987
1091500711366615042	0.0076	0.0077	0.0116	0.9732	0.0012	0.9988	0.7982	0.2018
66564184	0.0008	0.0014	0.0001	0.9977	0.0002	0.9998	0.0061	0.9939
